1016;-311;1029
1011;-297;
1005;-284;939
1001;-273;
997;-264;
993;-256;
993;-256;
990;-248;
986;-242;
984;-237;
981;-232;
979;-229;
979;-229;609
977;-226;
975;-223;
973;-220;550
971;-218;539
969;-216;525
969;-216;
968;-216;487
966;-215;476
965;-214;465
964;-214;
963;-214;432
963;-214;422
962;-215;411
961;-216;403
960;-217;393
959;-218;385
957;-220;373
957;-220;365
957;-222;
956;-224;338
956;-226;328
955;-229;
955;-231;305
955;-231;297
954;-234;290
954;-237;283
953;-240;277
953;-245;266
952;-249;
952;-249;
952;-254;
951;-258;
951;-261;
951;-265;213
952;-272;
952;-272;
951;-276;189
951;-281;184
951;-286;180
951;-292;175
951;-292;171
952;-298;167
952;-303;164
952;-308;
951;-314;144
951;-320;
951;-320;
951;-328;
951;-333;
951;-340;
951;-345;
952;-353;
952;-353;
953;-359;
952;-367;
953;-374;
953;-380;
952;-388;
952;-388;
953;-394;
953;-401;
955;-419;
955;-420;
939;-422;
939;-422;
931;-425;
;;
905;-438;
896;-443;
896;-443;
889;-447;
879;-454;
872;-459;
866;-465;
858;-471;
858;-471;
852;-475;
;;
831;-495;
822;-502;
822;-502;
817;-511;
813;-519;1192
807;-527;1192
803;-536;1237
803;-537;1268
798;-545;1292
792;-554;
786;-566;
782;-575;
774;-587;
774;-586;
769;-598;
763;-609;
758;-624;
752;-636;
746;-650;
746;-650;
741;-665;1349
736;-679;1352
